"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl17",5.96399728967159e-54,0.970097110366939,0.977,0.83,6.62182619072237e-50,"5","Rpl17"
"Rps27",1.48895237813715e-52,0.775121799457371,1,0.997,1.65318382544568e-48,"5","Rps27"
"Rpl321",7.46137790996942e-52,0.846916995915307,1,0.979,8.28436789343904e-48,"5","Rpl32"
"Rps18",1.22062380455341e-47,0.76167219742217,0.992,0.988,1.35525861019565e-43,"5","Rps18"
"Rps231",4.21830633800422e-47,0.820227408484145,1,0.982,4.68358552708609e-43,"5","Rps23"
"Rps29",4.56857232123946e-46,0.60916311245653,1,0.998,5.07248584827218e-42,"5","Rps29"
"Gdi1",1.73405634812997e-44,1.10383842070231,0.667,0.389,1.9253227633287e-40,"5","Gdi1"
"Rps17",1.33102670944443e-37,0.736063157705866,0.977,0.897,1.47783895549615e-33,"5","Rps17"
"Wfs1",1.03483186010682e-36,0.611664144668332,0.424,0.143,1.1489738142766e-32,"5","Wfs1"
"Pfn1",2.13319900445381e-36,0.788055333643221,0.955,0.857,2.36849085464507e-32,"5","Pfn1"
"Tbca",5.37672352484299e-36,0.716207827314708,0.913,0.821,5.96977612963317e-32,"5","Tbca"
"Dlk11",5.65846372602904e-34,0.538318672994239,0.856,0.443,6.28259227501004e-30,"5","Dlk1"
"Sub1",1.34568301573312e-33,0.787115347901381,0.848,0.719,1.49411185236848e-29,"5","Sub1"
"Psmb2",7.51732088041234e-33,0.733763549823994,0.97,0.932,8.34648137352182e-29,"5","Psmb2"
"Rps25",3.26451884115965e-30,0.710022394257201,0.966,0.879,3.62459526933955e-26,"5","Rps25"
"Eif4a2",3.88281119400048e-29,0.816578514686435,0.78,0.697,4.31108526869874e-25,"5","Eif4a2"
"Cox4i1",8.30456949598723e-29,0.662600757642022,0.996,0.943,9.22056351139462e-25,"5","Cox4i1"
"Rcbtb1",1.32108706042621e-28,0.57103235802171,0.326,0.107,1.46680296319122e-24,"5","Rcbtb1"
"Rpl4",1.1552336748506e-27,0.704884926630195,0.928,0.834,1.28265594918662e-23,"5","Rpl4"
"Madd",2.57769182125731e-26,0.671765163466849,0.492,0.249,2.86201122914199e-22,"5","Madd"
"Cox6a1",4.43009280183336e-25,0.904747808012756,0.655,0.544,4.91873203787558e-21,"5","Cox6a1"
"Rpl23a",1.80267691724688e-24,0.635385464557306,0.773,0.622,2.00151218121921e-20,"5","Rpl23a"
"Rpl34",1.74347981927958e-23,0.48138314883653,1,0.987,1.93578564334612e-19,"5","Rpl34"
"Prdx1",1.66321212677904e-21,0.587202496449087,0.966,0.937,1.84666442436276e-17,"5","Prdx1"
"Wdr26",1.71226079146138e-21,0.57791225154581,0.379,0.168,1.90112315675957e-17,"5","Wdr26"
"Ndufa4",6.99709632048951e-21,0.573442711228324,0.992,0.949,7.7688760446395e-17,"5","Ndufa4"
"Lnpep",9.73855771309145e-21,0.721377557158249,0.428,0.23,1.08127206288454e-16,"5","Lnpep"
"B2m1",4.09878013655955e-20,0.512195778264361,0.447,0.233,4.55087558562206e-16,"5","B2m"
"Eef1g",1.31420572761391e-19,0.650643350597658,0.841,0.788,1.45916261936972e-15,"5","Eef1g"
"Pbx1",4.22457399428099e-19,0.699057021270448,0.602,0.459,4.69054450585018e-15,"5","Pbx1"
"Rpl81",1.61902853822931e-17,0.409660395035111,1,0.979,1.797607385996e-13,"5","Rpl8"
"Atp6v1g1",1.1196829715269e-16,0.427646738768466,0.962,0.946,1.24318400328632e-12,"5","Atp6v1g1"
"Rpl18a1",2.09706614823953e-16,0.438128219602977,1,0.982,2.32837254439035e-12,"5","Rpl18a"
"Ndufa3",2.22658076228124e-16,0.500201248231112,0.792,0.758,2.47217262036086e-12,"5","Ndufa3"
"Rps51",7.99176072773067e-16,0.3861133752923,1,0.982,8.87325193599936e-12,"5","Rps5"
"Nop10",1.02096148983364e-15,0.524460013551241,0.822,0.808,1.1335735421623e-11,"5","Nop10"
"Rbx1",5.72830195113166e-14,0.434481605288127,0.932,0.904,6.36013365634148e-10,"5","Rbx1"
"Cadm1",1.13006838121697e-13,0.539232329850417,0.621,0.506,1.2547149236652e-09,"5","Cadm1"
"Tmem59",2.65361539733717e-13,0.419151718851732,0.958,0.94,2.94630917566346e-09,"5","Tmem59"
"Rplp2",2.66062751863575e-13,0.373978030635728,0.992,0.994,2.95409473394127e-09,"5","Rplp2"
"Rps91",1.79810833909956e-12,0.304003481422661,1,0.978,1.99643968890224e-08,"5","Rps9"
"Ndufa12",1.91989021627589e-12,0.532937691136914,0.58,0.506,2.13165410713112e-08,"5","Ndufa12"
"Rbm4b",2.63520826688845e-12,0.402156207982112,0.311,0.162,2.92587173872625e-08,"5","Rbm4b"
"Crip1",3.28785794542549e-12,0.565034403931355,0.398,0.261,3.65050867680592e-08,"5","Crip1"
"Cd631",6.81294846490473e-12,0.435435156749294,0.67,0.524,7.56441668058372e-08,"5","Cd63"
"Eif4a1",1.18289282099739e-11,0.655043970667302,0.504,0.4,1.3133658991534e-07,"5","Eif4a1"
"Fam32a",1.19399768838097e-11,0.541569905207775,0.409,0.278,1.32569563340939e-07,"5","Fam32a"
"Ndufa6",1.52566742517012e-11,0.43818855296722,0.765,0.764,1.69394854216638e-07,"5","Ndufa6"
"Rpl31",1.58209115958857e-11,0.415451648746974,0.966,0.924,1.75659581449119e-07,"5","Rpl31"
"Pfdn5",5.04855533445885e-11,0.348051408453712,0.996,0.986,5.60541098784966e-07,"5","Pfdn5"
"Rabac1",6.93229581986736e-11,0.415438319478926,0.852,0.834,7.69692804879873e-07,"5","Rabac1"
"Uqcrh",7.86117711342067e-11,0.384393502594628,0.89,0.881,8.72826494903096e-07,"5","Uqcrh"
"Cox6c",9.13636437028099e-11,0.33217766473593,1,0.99,1.0144105360323e-06,"5","Cox6c"
"Pfdn2",8.65135338258509e-10,0.421664366871326,0.633,0.568,9.60559766068423e-06,"5","Pfdn2"
"Spcs1",1.44456318492094e-09,0.289496158965047,0.962,0.921,1.60389850421771e-05,"5","Spcs1"
"Calm2",2.33981155449158e-09,0.319290087454666,1,0.993,2.597892768952e-05,"5","Calm2"
"R3hdm4",4.74902113006194e-09,0.429605727711963,0.386,0.265,5.27283816070778e-05,"5","R3hdm4"
"Slc25a46",1.29658463029764e-08,0.290779570307094,0.212,0.105,0.000143959791501947,"5","Slc25a46"
"Rpl351",2.3828339806314e-08,0.283967523523118,0.996,0.991,0.000264566056869505,"5","Rpl35"
"Spint2",2.78280423488695e-08,0.290404397216732,0.989,0.96,0.000308974754199498,"5","Spint2"
"Rps31",4.83847769605283e-08,0.284568082510885,1,0.988,0.000537216178592746,"5","Rps3"
"Fkbp1a",4.89978558372813e-08,0.370014820882057,0.693,0.703,0.000544023193361334,"5","Fkbp1a"
"Snrpg",7.19639403333744e-08,0.303566653418043,0.917,0.923,0.000799015629521456,"5","Snrpg"
"Hint2",9.4192764109403e-08,0.413049028823436,0.549,0.503,0.0010458222599067,"5","Hint2"
"Ikzf4",1.04125954685098e-07,0.324880677624283,0.277,0.164,0.00115611047486864,"5","Ikzf4"
"Psenen",2.18832310851288e-07,0.350718297653622,0.723,0.729,0.00242969514738185,"5","Psenen"
"Prr13",9.02829648219633e-07,0.361292116634833,0.318,0.223,0.0100241175841826,"5","Prr13"
"Smim14",3.46355513290658e-06,0.442701855459563,0.504,0.466,0.0384558526406617,"5","Smim14"
"Ndufa13",3.99084220921829e-06,0.346135243491419,0.92,0.927,0.0443103210489507,"5","Ndufa13"
"Nrxn11",2.54685007969697e-81,1.35265801809354,0.973,0.651,2.82776764348755e-77,"6","Nrxn1"
"Peg31",7.67097394703877e-74,1.23471662947683,0.982,0.937,8.51708237339714e-70,"6","Peg3"
"Usp331",1.24466276221228e-72,0.692700822585621,0.757,0.212,1.38194906488429e-68,"6","Usp33"
"Dhx91",1.52955347933607e-72,0.972098336123536,0.805,0.289,1.69826322810684e-68,"6","Dhx9"
"Egr11",1.41686659702257e-66,1.28289631918243,1,0.96,1.57314698267416e-62,"6","Egr1"
"Usp9x1",9.5336336505571e-66,0.893647222299538,0.792,0.286,1.05851934422135e-61,"6","Usp9x"
"Map21",3.61222343178757e-65,0.94708317189889,0.894,0.396,4.01065167631374e-61,"6","Map2"
"Man2a1",7.99505650546941e-65,0.584458641688668,0.531,0.116,8.87691123802268e-61,"6","Man2a1"
"Kcnj61",4.0621058810423e-64,0.654975421768045,0.611,0.153,4.51015615972127e-60,"6","Kcnj6"
"Cacna1d1",2.22218463658343e-63,0.999046399692745,0.832,0.364,2.46729160199859e-59,"6","Cacna1d"
"Fgd41",1.09025777710237e-61,0.568826301832041,0.584,0.141,1.21051320991676e-57,"6","Fgd4"
"Akap111",4.9175853185209e-61,0.780506303851904,0.761,0.263,5.45999497915375e-57,"6","Akap11"
"Pclo1",7.0197749992935e-59,0.796137824072824,0.765,0.274,7.79405618171557e-55,"6","Pclo"
"Zbtb201",8.08153047987787e-59,0.855922448818135,1,0.951,8.9729232918084e-55,"6","Zbtb20"
"Zdbf21",1.0397689014264e-58,0.929252657824474,0.823,0.343,1.15445541125374e-54,"6","Zdbf2"
"Ssr31",2.40410860208935e-57,0.798562048765714,0.761,0.284,2.6692817808998e-53,"6","Ssr3"
"Zhx1",3.03334486161391e-57,0.522089783727586,0.562,0.139,3.36792279984992e-53,"6","Zhx1"
"Celf2",3.51517702677571e-57,0.722957543359672,0.739,0.25,3.90290105282907e-53,"6","Celf2"
"Ank31",3.74374644561843e-57,0.8018293710547,0.788,0.331,4.15668167857015e-53,"6","Ank3"
"Itgb11",1.57071816535951e-56,0.86735508155752,0.854,0.402,1.74396837899866e-52,"6","Itgb1"
"Nr3c21",3.2511641218609e-56,0.572015523071604,0.527,0.125,3.60976752450216e-52,"6","Nr3c2"
"Ppp3ca1",2.30313569425165e-55,0.836400324078236,0.858,0.387,2.5571715613276e-51,"6","Ppp3ca"
"Jmjd1c1",3.94586974072848e-55,0.989959669480853,0.929,0.471,4.38109917313083e-51,"6","Jmjd1c"
"Btbd8",4.59084527409817e-55,0.637184922537862,0.58,0.158,5.0972155078312e-51,"6","Btbd8"
"Tnks21",1.35121103065444e-54,0.720211515767655,0.743,0.271,1.50024960733562e-50,"6","Tnks2"
"Kmt2a1",2.25157655882496e-54,0.671035272664144,0.81,0.311,2.49992545326335e-50,"6","Kmt2a"
"Hnrnpa2b11",2.978432106463e-54,0.9544824682369,0.987,0.888,3.30695316780587e-50,"6","Hnrnpa2b1"
"Cyld",4.42022872908093e-54,0.616415575237005,0.664,0.207,4.90777995789856e-50,"6","Cyld"
"Atp6v0a1",7.98131261859936e-54,0.75769170010863,0.867,0.373,8.86165140043087e-50,"6","Atp6v0a1"
"Fnbp1l1",1.17728258561542e-52,0.686545500768915,0.765,0.301,1.3071368548088e-48,"6","Fnbp1l"
"Ywhaz1",2.47440949760293e-52,0.919000277886513,0.85,0.461,2.74733686518853e-48,"6","Ywhaz"
"Bclaf11",6.69852696334341e-52,0.724877434998201,0.832,0.358,7.43737448740019e-48,"6","Bclaf1"
"Rbm51",1.11745427339969e-51,0.641570021544501,0.757,0.285,1.24070947975567e-47,"6","Rbm5"
"Sacm1l",2.07873992910992e-51,0.441476641526574,0.509,0.124,2.30802494329074e-47,"6","Sacm1l"
"Stag2",3.39007724938539e-51,0.604460150513798,0.677,0.228,3.7640027699926e-47,"6","Stag2"
"Slc24a21",3.69432314052533e-51,0.638830702003849,0.668,0.222,4.10180698292528e-47,"6","Slc24a2"
"Rps211",3.95443343315427e-51,0.89214636000962,1,0.995,4.39060744083119e-47,"6","Rps21"
"Apc",4.41769624392919e-51,0.57974797181502,0.549,0.152,4.90496813963457e-47,"6","Apc"
"Cacna2d11",1.38429260998794e-50,0.771252294952261,0.858,0.427,1.53698008486961e-46,"6","Cacna2d1"
"Gprasp11",2.93959267530851e-50,0.817825897450087,0.845,0.413,3.26382974739504e-46,"6","Gprasp1"
"Mga1",3.41126845490869e-50,0.590884386808071,0.695,0.238,3.78753136548512e-46,"6","Mga"
"Tead1",5.98466195200018e-50,0.613193902288371,0.69,0.242,6.6447701653058e-46,"6","Tead1"
"Kif13b",6.37659212425512e-50,0.60772987443656,0.659,0.221,7.07993023556046e-46,"6","Kif13b"
"Pja21",1.05939420760477e-49,0.692783513920184,0.85,0.387,1.17624538870358e-45,"6","Pja2"
"Ranbp21",1.39156351602186e-49,0.569904703892381,0.615,0.187,1.54505297183907e-45,"6","Ranbp2"
"Ppm1l",1.64396219428745e-49,0.679921778898275,0.765,0.315,1.82529122431735e-45,"6","Ppm1l"
"Rab27a",3.31904280219696e-49,0.618682182208949,0.637,0.209,3.68513322327928e-45,"6","Rab27a"
"Npat",4.99771119092725e-49,0.486709008407497,0.522,0.136,5.54895873528653e-45,"6","Npat"
"Nbea1",1.48746986767471e-48,0.646094786312077,0.743,0.277,1.65153779407923e-44,"6","Nbea"
"Tm9sf31",1.9205970066726e-48,0.719945443428634,0.77,0.322,2.13243885650859e-44,"6","Tm9sf3"
"Sh3bgrl",4.56234950795595e-48,0.638407572249556,0.668,0.233,5.06557665868349e-44,"6","Sh3bgrl"
"Nr3c11",5.9644394744889e-48,0.818797302230322,0.942,0.56,6.62231714852502e-44,"6","Nr3c1"
"Mkln11",1.24716849999501e-47,0.529525747364311,0.65,0.207,1.38473118554446e-43,"6","Mkln1"
"Fut8",1.8506479813648e-47,0.619692951847182,0.584,0.184,2.05477445370934e-43,"6","Fut8"
"Mtr",2.75901903345662e-47,0.414453716874868,0.376,0.076,3.06333883284689e-43,"6","Mtr"
"Dpy19l4",4.96807328132079e-47,0.417805728782525,0.42,0.093,5.51605176425047e-43,"6","Dpy19l4"
"Gria21",5.23706522173723e-47,0.73473901942459,0.765,0.326,5.81471351569485e-43,"6","Gria2"
"Zmym2",6.43711702294995e-47,0.459862088234899,0.513,0.137,7.14713103058133e-43,"6","Zmym2"
"Tmem178b",6.48924287863308e-47,0.587701290757092,0.553,0.167,7.20500636814631e-43,"6","Tmem178b"
"Sgk3",8.05518148594036e-47,0.598756394424558,0.624,0.208,8.94366800383958e-43,"6","Sgk3"
"Hnrnpu1",1.07350769859657e-46,0.713756615594383,0.872,0.422,1.19191559775177e-42,"6","Hnrnpu"
"Zmpste24",1.45659976620361e-46,0.407564540394757,0.434,0.099,1.61726272041587e-42,"6","Zmpste24"
"Hp1bp3",2.62822705185382e-46,0.654597307484426,0.792,0.352,2.9181204956733e-42,"6","Hp1bp3"
"Tulp41",7.87258447965343e-46,0.676834855731784,0.814,0.368,8.7409305477592e-42,"6","Tulp4"
"Ddx51",9.28619967511402e-46,0.759309529587866,1,0.976,1.03104674992791e-41,"6","Ddx5"
"Tm9sf2",1.42962976317338e-45,0.640419918067672,0.681,0.266,1.5873179260514e-41,"6","Tm9sf2"
"Birc61",1.46839776153307e-45,0.56330799155047,0.633,0.213,1.63036203463016e-41,"6","Birc6"
"Sulf1",2.12082288849319e-45,0.709487005155438,0.646,0.248,2.35474965309399e-41,"6","Sulf1"
"Fcho21",2.20265542794586e-45,0.548789183073898,0.549,0.166,2.44560832164828e-41,"6","Fcho2"
"Clk11",2.32977233072174e-45,0.724099782422865,0.885,0.472,2.58674621880035e-41,"6","Clk1"
"Tspan2",2.39763349569491e-45,0.510181135649414,0.447,0.113,2.66209247027005e-41,"6","Tspan2"
"Greb1l",3.26023081970002e-45,0.519968969693593,0.522,0.147,3.61983427911294e-41,"6","Greb1l"
"Polr2b",4.93231380170661e-45,0.490269885592091,0.531,0.152,5.47634801403485e-41,"6","Polr2b"
"Snrnp200",7.37489951454862e-45,0.526021972091645,0.633,0.213,8.18835093100333e-41,"6","Snrnp200"
"Cab39l",1.17090141677452e-44,0.628552517300035,0.642,0.232,1.30005184304475e-40,"6","Cab39l"
"Chd91",1.30370136305028e-44,0.611473783131458,0.726,0.285,1.44749962339473e-40,"6","Chd9"
"Cdh8",1.3487275752112e-44,0.532193403724875,0.544,0.166,1.49749222675699e-40,"6","Cdh8"
"Kmt2e1",1.3647611040508e-44,0.65380929342147,0.757,0.33,1.51529425382761e-40,"6","Kmt2e"
"Vezf1",1.3724089380601e-44,0.554046512917264,0.602,0.2,1.52378564392813e-40,"6","Vezf1"
"Aff41",1.67675777338306e-44,0.697661820869595,0.792,0.364,1.86170415578721e-40,"6","Aff4"
"Ttc31",2.78174949997227e-44,0.724689172479741,0.934,0.646,3.08857646981921e-40,"6","Ttc3"
"Zmynd81",3.18635373345196e-44,0.647591915880523,0.779,0.328,3.53780855025171e-40,"6","Zmynd8"
"Hspa4l1",4.80344699019585e-44,0.761146008872729,0.77,0.355,5.33326719321446e-40,"6","Hspa4l"
"Spock21",5.35403196278661e-44,0.797933375610088,0.916,0.556,5.94458168828198e-40,"6","Spock2"
"Irs21",7.1296429417967e-44,1.13413610449456,0.765,0.354,7.91604255827687e-40,"6","Irs2"
"Hacd3",7.18199819539926e-44,0.493876058122429,0.575,0.179,7.97417259635179e-40,"6","Hacd3"
"Gpatch81",1.06255248206782e-43,0.68523055969794,0.823,0.39,1.1797520208399e-39,"6","Gpatch8"
"Yme1l11",1.32580842389728e-43,0.556100171685239,0.637,0.222,1.47204509305314e-39,"6","Yme1l1"
"Sp4",1.59027279697563e-43,0.410123549899323,0.478,0.125,1.76567988648204e-39,"6","Sp4"
"Ell2",2.29804291837837e-43,0.536430315234736,0.487,0.136,2.5515170522755e-39,"6","Ell2"
"Adnp",2.58497398639227e-43,0.560719516382059,0.659,0.239,2.87009661709134e-39,"6","Adnp"
"Myo9a",3.42658203989929e-43,0.417039065882229,0.438,0.108,3.80453403890018e-39,"6","Myo9a"
"Celf11",5.59718215233508e-43,0.558729818151315,0.65,0.236,6.21455134373764e-39,"6","Celf1"
"Rnf20",6.04264401815218e-43,0.451442027682913,0.509,0.146,6.70914765335436e-39,"6","Rnf20"
"Kmt2c1",9.82640366929626e-43,0.54275951620537,0.642,0.225,1.09102559940196e-38,"6","Kmt2c"
"Hipk1",1.07536200202726e-42,0.561245369898336,0.58,0.192,1.19397443085087e-38,"6","Hipk1"
"Creb3l2",1.41366611715697e-42,0.710878415759363,0.73,0.321,1.56959348987938e-38,"6","Creb3l2"
"Tubgcp3",1.98458279389609e-42,0.350592756452294,0.354,0.073,2.20348227606282e-38,"6","Tubgcp3"
"Atxn2",2.85070497345789e-42,0.52420258868719,0.562,0.179,3.1651377320303e-38,"6","Atxn2"
"Dst1",4.61010517750249e-42,0.564404593119079,0.646,0.234,5.11859977858102e-38,"6","Dst"
"Tasor1",4.68421407424951e-42,0.554975186937673,0.558,0.179,5.20088288663924e-38,"6","Tasor"
"Fkbp5",5.43092183569307e-42,0.520739916047323,0.633,0.221,6.02995251417002e-38,"6","Fkbp5"
"Spata5",8.41726647924736e-42,0.412449195149207,0.412,0.1,9.34569097190834e-38,"6","Spata5"
"Mef2a1",1.04917509963811e-41,0.620549844615682,0.695,0.29,1.1648991131282e-37,"6","Mef2a"
"Pcmtd1",1.06969213693662e-41,0.598120656305632,0.779,0.342,1.18767917964073e-37,"6","Pcmtd1"
"Zfhx41",1.13737360266197e-41,0.633895703649217,0.673,0.259,1.26282591103558e-37,"6","Zfhx4"
"Phactr2",1.24485531609724e-41,0.523282916108957,0.611,0.207,1.38216285746276e-37,"6","Phactr2"
"Zmym4",1.69260916457887e-41,0.554104537533311,0.637,0.235,1.87930395543192e-37,"6","Zmym4"
"Polk",1.78396621080722e-41,0.403436654772081,0.389,0.091,1.98073768385926e-37,"6","Polk"
"R3hdm11",1.81751868044569e-41,0.670507399973311,0.823,0.377,2.01799099089885e-37,"6","R3hdm1"
"Lmtk2",1.84162124394376e-41,0.399802006354672,0.412,0.1,2.04475206715076e-37,"6","Lmtk2"
"Pcdh91",3.52200636663858e-41,0.588879410685976,0.619,0.229,3.91048366887882e-37,"6","Pcdh9"
"Unc801",4.24489291285978e-41,0.60832710948736,0.783,0.347,4.71310460114822e-37,"6","Unc80"
"Rims2",4.81962639697012e-41,0.518913872192016,0.624,0.218,5.35123118855593e-37,"6","Rims2"
"Abi1",5.15108574813944e-41,0.459368943454541,0.487,0.139,5.71925050615922e-37,"6","Abi1"
"Ap1g1",5.73785784254967e-41,0.490490542509231,0.549,0.174,6.3707435625829e-37,"6","Ap1g1"
"Zcchc71",6.53895226439765e-41,0.596259904203818,0.743,0.319,7.26019869916071e-37,"6","Zcchc7"
"Prkacb",9.11760879635068e-41,0.60009151469492,0.721,0.302,1.01232810465882e-36,"6","Prkacb"
"Etnk1",9.74420540331808e-41,0.510382473231791,0.69,0.255,1.08189912593041e-36,"6","Etnk1"
"Cdkl2",1.00515711828169e-40,0.56325925267643,0.655,0.252,1.11602594842817e-36,"6","Cdkl2"
"Cdh2",1.14013019978093e-40,0.492778318365224,0.642,0.231,1.26588656081677e-36,"6","Cdh2"
"Syt41",1.17657208204749e-40,0.730597779986137,0.907,0.534,1.30634798269733e-36,"6","Syt4"
"Ralgapa11",1.19506428666669e-40,0.561421906232256,0.615,0.224,1.32687987748603e-36,"6","Ralgapa1"
"S100pbp",1.33851843991121e-40,0.449650572972274,0.442,0.116,1.48615702383342e-36,"6","S100pbp"
"Tnrc6b1",1.42718246566254e-40,0.693284778665521,0.876,0.458,1.58460069162511e-36,"6","Tnrc6b"
"Ash1l1",1.45390470380499e-40,0.609065717896072,0.681,0.269,1.61427039263468e-36,"6","Ash1l"
"Atrx1",1.48864845207612e-40,0.631360448831351,0.761,0.329,1.65284637634012e-36,"6","Atrx"
"Nr4a21",1.64482793830837e-40,1.15637846960436,0.712,0.309,1.82625245990379e-36,"6","Nr4a2"
"Taf1",1.79154363102791e-40,0.44488989588321,0.531,0.162,1.98915089353029e-36,"6","Taf1"
"Clasp21",1.90489673016886e-40,0.541364563005408,0.553,0.18,2.11500683950649e-36,"6","Clasp2"
"Cltc",1.91505989839896e-40,0.666118847722464,0.748,0.342,2.12629100519236e-36,"6","Cltc"
"Phf20l11",2.23097031866103e-40,0.602022591291783,0.668,0.268,2.47704634480934e-36,"6","Phf20l1"
"Kidins2201",2.38540595192139e-40,0.50205662214126,0.597,0.206,2.64851622841832e-36,"6","Kidins220"
"Tmx41",2.94617896386705e-40,0.800515175281359,0.929,0.667,3.27114250358158e-36,"6","Tmx4"
"Mdm41",2.98566420860047e-40,0.486760382646207,0.588,0.198,3.3149829708091e-36,"6","Mdm4"
"Xpr1",3.1425483385122e-40,0.40815520367461,0.429,0.109,3.4891714202501e-36,"6","Xpr1"
"Svip",3.49788236186504e-40,0.680139345322133,0.885,0.493,3.88369878637875e-36,"6","Svip"
"Stox2",3.7392561966715e-40,0.400862711108254,0.407,0.1,4.15169615516436e-36,"6","Stox2"
"Thrap31",5.58336119518024e-40,0.574247016807315,0.73,0.31,6.19920593500862e-36,"6","Thrap3"
"Dpp8",6.6608847541984e-40,0.445889196764121,0.425,0.112,7.39558034258648e-36,"6","Dpp8"
"Tmem30a1",1.53972465584919e-39,0.640088192622052,0.841,0.42,1.70955628538936e-35,"6","Tmem30a"
"Atf7ip1",2.27705312929623e-39,0.471853117944155,0.531,0.165,2.5282120894576e-35,"6","Atf7ip"
"Dag1",2.28056838244362e-39,0.463754758989137,0.544,0.173,2.53211507502715e-35,"6","Dag1"
