"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rtn11",1.13010242526935e-11,0.770368616643194,0.756,0.363,1.25475272277656e-07,"7","Rtn1"
"Pitx21",1.24648987275513e-11,0.732310618662955,0.844,0.386,1.38397770572002e-07,"7","Pitx2"
"Myl12a",1.25327165789877e-11,0.812720477863749,0.978,0.76,1.391507521765e-07,"7","Myl12a"
"Dag1",1.27943599938005e-11,0.375178033407298,0.489,0.131,1.42055779011167e-07,"7","Dag1"
"Coq10b1",1.31416106695052e-11,0.67410957308282,0.622,0.209,1.45911303263516e-07,"7","Coq10b"
"Igfbp7",1.38213553096529e-11,1.24013871148252,0.844,0.454,1.53458508003076e-07,"7","Igfbp7"
"Mgat4b",1.50775229494172e-11,0.422300703886737,0.444,0.114,1.67405737307379e-07,"7","Mgat4b"
"Sema6a",1.55229900224495e-11,0.270763510962645,0.2,0.027,1.72351758219257e-07,"7","Sema6a"
"Klf91",1.62225757559221e-11,0.729427450130086,0.844,0.366,1.80119258618004e-07,"7","Klf9"
"Nsg21",1.62687037067639e-11,0.396415822283902,0.489,0.131,1.80631417256199e-07,"7","Nsg2"
"Zfyve21",2.06776309995457e-11,0.464807193889588,0.378,0.09,2.29583736987956e-07,"7","Zfyve21"
"Rps91",2.10551780497172e-11,0.559230851674124,1,0.997,2.3377564188601e-07,"7","Rps9"
"Mex3c",2.57921671438837e-11,0.374071697078859,0.378,0.087,2.86370431798541e-07,"7","Mex3c"
"Hspb12",2.68744079892501e-11,1.5204037291324,0.578,0.203,2.98386551904644e-07,"7","Hspb1"
"Ldha2",2.77032650586492e-11,0.647323216969942,0.8,0.334,3.07589351946182e-07,"7","Ldha"
"Cpq",3.49544494100224e-11,0.409180034150235,0.533,0.155,3.88099251799479e-07,"7","Cpq"
"Zfand5",3.88539304040162e-11,0.797283127803403,0.778,0.364,4.31395189275792e-07,"7","Zfand5"
"Rps12",4.25139572652988e-11,0.598555885185756,1,0.996,4.72032467516612e-07,"7","Rps12"
"Gmpr",4.4343390361934e-11,0.537907533445407,0.467,0.131,4.92344663188553e-07,"7","Gmpr"
"Dync2li1",4.82642595810185e-11,0.547542410776025,0.556,0.186,5.35878074128048e-07,"7","Dync2li1"
"Gas6",4.91199919784201e-11,0.288723395112291,0.244,0.041,5.45379270936398e-07,"7","Gas6"
"Hk1",4.96992640473552e-11,0.430928476697311,0.378,0.091,5.51810928717785e-07,"7","Hk1"
"Ftl1",4.97842999794148e-11,0.450883612888365,0.533,0.16,5.52755082671442e-07,"7","Ftl1"
"Ccdc80",5.23687924884467e-11,0.821651272636077,0.733,0.306,5.81450702999224e-07,"7","Ccdc80"
"Rps181",5.61928723539029e-11,0.514503785689635,1,0.998,6.23909461745384e-07,"7","Rps18"
"Atp1a2",5.95998492333698e-11,0.525590583423915,0.444,0.123,6.61737126038104e-07,"7","Atp1a2"
"Rps24",7.19548739973804e-11,0.675186094807116,1,0.994,7.98914965992914e-07,"7","Rps24"
"Dusp6",7.50494865338678e-11,0.261933460028617,0.267,0.048,8.33274448985535e-07,"7","Dusp6"
"Slc25a19",8.67131902511871e-11,0.398446850371755,0.4,0.1,9.6277655135893e-07,"7","Slc25a19"
"Sub1",9.19056220779395e-11,0.605894861073933,1,0.935,1.02042812193136e-06,"7","Sub1"
"Rbm34",9.76948786332293e-11,0.285327485248779,0.222,0.035,1.08470623746474e-06,"7","Rbm34"
"Crip11",1.01253976992208e-10,0.67313087936132,0.667,0.25,1.12422290654449e-06,"7","Crip1"
"Tob2",1.03831037852966e-10,0.470595548442598,0.556,0.179,1.15283601328148e-06,"7","Tob2"
"Slc25a30",1.07252304253449e-10,0.347298377831357,0.244,0.043,1.19082233412605e-06,"7","Slc25a30"
"Fam50a",1.11859245995128e-10,0.442420810460922,0.6,0.197,1.2419732082839e-06,"7","Fam50a"
"B2m",1.1541230606289e-10,0.680062790028202,1,0.984,1.28142283421627e-06,"7","B2m"
"Tmsb10",1.20215699353969e-10,0.680359746758707,1,0.922,1.33475490992712e-06,"7","Tmsb10"
"Golga7",1.51316921969919e-10,0.437759250526099,0.4,0.105,1.68007178463201e-06,"7","Golga7"
"Cnih4",1.64319618129808e-10,0.504131111100562,0.444,0.13,1.82444072009525e-06,"7","Cnih4"
"Dync1i2",2.13364228446059e-10,0.490785925606189,0.822,0.348,2.3689830284366e-06,"7","Dync1i2"
"Rpl341",2.33056130417769e-10,0.558943810966768,1,0.996,2.58762221602849e-06,"7","Rpl34"
"Ubald1",2.8316185904954e-10,0.643759899107547,0.378,0.1,3.14394612102705e-06,"7","Ubald1"
"Exoc4",2.90454642570189e-10,0.348689546246209,0.4,0.102,3.22491789645681e-06,"7","Exoc4"
"Cst31",3.01856033013314e-10,0.773372112994613,1,0.994,3.35150753454682e-06,"7","Cst3"
"Ssbp3",3.05044540892822e-10,0.439126881390105,0.422,0.118,3.386909537533e-06,"7","Ssbp3"
"Rpl81",3.4053277384518e-10,0.510306905584194,1,0.994,3.78093538800304e-06,"7","Rpl8"
"Evi5",3.69957315389337e-10,0.34548117937711,0.4,0.103,4.10763607276781e-06,"7","Evi5"
"Erg28",3.87184808878461e-10,0.466774356586311,0.533,0.174,4.29891293297756e-06,"7","Erg28"
"Mcl11",3.88252136627156e-10,0.592498409325997,0.778,0.344,4.31076347297131e-06,"7","Mcl1"
"Erf",4.17644998443564e-10,0.364839286239539,0.378,0.096,4.6371124177189e-06,"7","Erf"
"Tkt",4.32401244755405e-10,0.583419275438582,0.822,0.378,4.80095102051926e-06,"7","Tkt"
"Zdhhc3",5.01724738328375e-10,0.401457358206147,0.422,0.118,5.57064976965995e-06,"7","Zdhhc3"
"Ss18",5.14266351375951e-10,0.509069859936171,0.6,0.217,5.70989929932718e-06,"7","Ss18"
"Nop2",5.9584631205371e-10,0.310554969645446,0.267,0.053,6.61568160273234e-06,"7","Nop2"
"Zc3h101",7.77440556572244e-10,0.422005274907172,1,1,8.63192249962163e-06,"7","Zc3h10"
"Chmp4c",8.09033897536574e-10,0.258067712672181,0.222,0.038,8.98270336434858e-06,"7","Chmp4c"
"Tpm1",8.86859031902571e-10,0.642612216878624,0.622,0.243,9.84679583121424e-06,"7","Tpm1"
"Ech1",9.10382325168809e-10,0.570750615310826,0.756,0.346,1.01079749563493e-05,"7","Ech1"
"Mpv17",9.74380907326769e-10,0.356741818540942,0.378,0.098,1.08185512140491e-05,"7","Mpv17"
"Ccni",1.04661419182219e-09,0.403202202249782,0.556,0.185,1.16205573718017e-05,"7","Ccni"
"Myd88",1.04938357194066e-09,0.55730804985875,0.378,0.099,1.16513057992571e-05,"7","Myd88"
"Aprt",1.05593397421082e-09,0.729201822974515,0.867,0.555,1.17240349156628e-05,"7","Aprt"
"Gstt2",1.08822289935359e-09,0.330994704631382,0.356,0.088,1.2082538851523e-05,"7","Gstt2"
"Bzw1",1.10725957640742e-09,0.35974648173055,0.444,0.128,1.22939030768515e-05,"7","Bzw1"
"Trim2",1.25262012478415e-09,0.39194156308595,0.422,0.121,1.39078412454784e-05,"7","Trim2"
"Fermt2",1.36285295613039e-09,0.508266485504775,0.578,0.21,1.51317563719157e-05,"7","Fermt2"
"Smim12",1.40293948811926e-09,0.347619297650473,0.4,0.109,1.55768371365882e-05,"7","Smim12"
"Gadd45a",1.44344295544635e-09,1.03360572414553,0.622,0.28,1.60265471343208e-05,"7","Gadd45a"
"Rpgr",1.4615383098703e-09,0.328594939152949,0.267,0.055,1.62274598544899e-05,"7","Rpgr"
"Ipo5",1.73880304459857e-09,0.328982708283328,0.311,0.072,1.93059302041779e-05,"7","Ipo5"
"Daxx",1.8260974600063e-09,0.285892915411176,0.267,0.055,2.027516009845e-05,"7","Daxx"
"Rnf213",1.86866237497891e-09,0.25347861920944,0.222,0.039,2.07477583493908e-05,"7","Rnf213"
"Ltbp3",2.34664131035385e-09,0.254051458224664,0.222,0.04,2.60547584688588e-05,"7","Ltbp3"
"Insig12",2.61412624970151e-09,0.359597033857532,0.578,0.196,2.90246437504359e-05,"7","Insig1"
"Pdlim7",2.9001897398844e-09,0.294401068874241,0.244,0.048,3.22008066819365e-05,"7","Pdlim7"
"Dlgap1",3.09931313829466e-09,0.31678937158839,0.244,0.048,3.44116737744856e-05,"7","Dlgap1"
"Ppp2r2b",3.13580780075597e-09,0.920167476903168,0.489,0.179,3.48168740117935e-05,"7","Ppp2r2b"
"Cyb5b",3.14300305498024e-09,0.441228541271187,0.511,0.174,3.48967629194456e-05,"7","Cyb5b"
"Sesn2",3.44894445632914e-09,0.314585360809854,0.289,0.065,3.82936302986225e-05,"7","Sesn2"
"Secisbp2",3.60626703408142e-09,0.365922390675463,0.356,0.094,4.0040382879406e-05,"7","Secisbp2"
"Ncaph2",3.76490093921417e-09,0.255721023163456,0.267,0.056,4.18016951280949e-05,"7","Ncaph2"
"Dhrs71",4.02957396797222e-09,0.540514029259888,0.689,0.288,4.47403597663955e-05,"7","Dhrs7"
"Golph3",4.18489151102008e-09,0.561693002755698,0.578,0.224,4.6464850446856e-05,"7","Golph3"
"Srsf51",4.38376285140787e-09,0.571911891517819,0.956,0.574,4.86729189391816e-05,"7","Srsf5"
"Cotl1",5.17716822368526e-09,0.311361786440911,0.333,0.083,5.74820987875775e-05,"7","Cotl1"
"Zfp281",5.50956889227879e-09,0.39862045540684,0.333,0.087,6.11727434109715e-05,"7","Zfp281"
"Por",5.88692218946372e-09,0.457411240708859,0.533,0.191,6.53624970696156e-05,"7","Por"
"Colec111",6.03796684579281e-09,0.514055769045253,1,0.971,6.70395458888375e-05,"7","Colec11"
"Ybx1",6.1880409100975e-09,0.548361891082573,0.511,0.188,6.87058182248125e-05,"7","Ybx1"
"Aldh9a1",6.24545801733276e-09,0.304582042328724,0.311,0.075,6.93433203664457e-05,"7","Aldh9a1"
"Rpl26",7.13226976119724e-09,0.541657868247598,1,0.995,7.9189591158573e-05,"7","Rpl26"
"Tmem205",7.31748520568742e-09,0.479414537365082,0.556,0.209,8.12460382387474e-05,"7","Tmem205"
"Svbp",7.43414273616364e-09,0.427346490121207,0.489,0.167,8.25412867996249e-05,"7","Svbp"
"Arl2bp",7.71438460625486e-09,0.406279832734866,0.644,0.251,8.56528122832478e-05,"7","Arl2bp"
"Plxdc2",7.71740583393883e-09,0.367386682116455,0.444,0.139,8.56863569742228e-05,"7","Plxdc2"
"Rps13",7.87600530400938e-09,0.507638345399074,1,0.998,8.74472868904161e-05,"7","Rps13"
"Rpsa1",8.0553646721586e-09,0.407392653070945,1,1,8.9438713954977e-05,"7","Rpsa"
"Pecr",8.7359618034541e-09,0.469614790389267,0.511,0.187,9.69953839037509e-05,"7","Pecr"
"Ggcx",8.76648619325533e-09,0.290337814563177,0.289,0.067,9.73342962037139e-05,"7","Ggcx"
"Slc25a4",9.96479091797435e-09,0.50297656932107,1,0.954,0.000110639073562269,"7","Slc25a4"
"Ccnl1",1.03136107465876e-08,0.601331904620841,0.533,0.202,0.000114512020119362,"7","Ccnl1"
"Eftud2",1.20736098106445e-08,0.288665770674002,0.289,0.068,0.000134053289727586,"7","Eftud2"
"Rps15a",1.35143893019185e-08,0.436571784671767,1,0.997,0.000150050264419201,"7","Rps15a"
